,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,param_reg_alpha,param_silent,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,mean_train_score,std_train_score
12,19.76460577249527,0.15816630831444184,0.07776210308074952,0.0030389997656390935,0.45,9,1000,0.025,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.8883041882556131,0.9055483592400692,0.8804647020725388,0.8602385578583766,0.8310934801381692,0.8949292962003453,0.9039291882556131,0.8915560233160622,0.8542332708631905,0.9246499834637857,0.9191103516701576,0.8604756917649653,0.9035387498621982,0.8243165031418807,0.8906680630580973,0.9092226177663714,0.8996053757209483,0.9063940171647763,0.9037309931837625,0.9147280404006954,0.8883281668243759,0.027463669613616758,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,9.014812862873077,0.0926693653048092,0.03715822696685791,0.0017860643648500453,0.45,8,500,0.035,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.9039291882556131,0.905224525043178,0.8846610535405873,0.8675787996545768,0.8210411269430051,0.8972636010362695,0.9100280656303973,0.8898963730569948,0.8485833976408335,0.9253114320361593,0.9118895380884137,0.8556112887223017,0.9023812148605447,0.8376694961966707,0.8891660235916657,0.9135138118497668,0.8980875900322874,0.9063940171647763,0.8821646383530646,0.9159974611584845,0.8883134370819346,0.027615998388042667,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,30.211548793315888,0.1795592701876771,0.13189672231674193,0.011709832099488083,0.45,10,1500,0.025,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1500, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.894268134715026,0.9008527633851469,0.8769160189982729,0.8607782815198618,0.8342238773747841,0.892352115716753,0.9034434369602763,0.8989502374784111,0.8576920956895602,0.9240987763201411,0.9247877852496968,0.8538474258626392,0.9101394554073421,0.8193556388490795,0.8925972880608533,0.9192675994149626,0.8942793277589205,0.8935756271214506,0.9060076717167536,0.9081877638877391,0.8882734742827717,0.028355803917294867,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,19.778370022773743,0.13837181787883296,0.08037706613540649,0.005860740348156232,0.45,9,1000,0.03,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.8962786053540587,0.9053864421416234,0.8748515759930916,0.8560017271157166,0.8341968911917098,0.8904360967184802,0.9061285621761658,0.8888439119170986,0.8499062947855804,0.9271028552530042,0.9175394113107705,0.8490794840701136,0.9034836291478339,0.8237652959982362,0.8962765957446808,0.9166597676408091,0.8993708088417915,0.9098435300935508,0.9060352678201838,0.911002566437619,0.8880999978483036,0.029052999078035248,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,19.873232316970824,0.20100855463412842,0.08075904846191406,0.006168623764970491,0.45,9,1000,0.035,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.8994629749568221,0.9129695595854923,0.8768080742659758,0.849039291882556,0.8382178324697754,0.8939443005181348,0.90036701208981,0.8917584196891193,0.8543710726491016,0.922748318818212,0.9124958659464227,0.8605721530151031,0.907727924153897,0.8241787013559696,0.8835023701907178,0.9235311973949278,0.900571239341005,0.9054281535447195,0.896197256947319,0.907608245715705,0.8880667583667966,0.02777458833084932,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,17.731526243686677,0.15704145898115796,0.08560652732849121,0.017731612695731293,0.45,8,1000,0.025,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.8933910837651122,0.9078151986183074,0.878346286701209,0.8488503886010363,0.8319975172711572,0.8836085924006909,0.9081660189982729,0.8939577936096718,0.8548395987211994,0.9255594752507993,0.9222522323889318,0.8607926358725609,0.9088303384411862,0.8273619226105171,0.8850733105501047,0.9175428429505754,0.9004884510307145,0.9060904600270442,0.894500096586362,0.9117752573336645,0.8880529138551049,0.028419664407750584,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
72,13.728265798091888,0.1439622230555142,0.04459435939788818,0.0016259536688008295,0.55,10,500,0.025,1,0.95,"{'colsample_bytree': 0.55, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.8885200777202072,0.9013655008635578,0.8710330310880828,0.8587273316062176,0.8397425518134715,0.887170768566494,0.8961841537132987,0.9005829015544041,0.8672141990960203,0.9194686363135266,0.9202127659574468,0.8574302722963288,0.9046136037923052,0.8268107154668725,0.883061404475802,0.9152247702624389,0.9048210392692552,0.9033584457874548,0.8973700913431024,0.9128928995225875,0.8877808756349574,0.025771971654123548,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,21.852258503437042,0.5075365661042327,0.08374311923980712,0.004107171087842215,0.45,10,1000,0.03,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.8915290371329879,0.9044689119170984,0.8785756692573402,0.8513196243523315,0.8406735751295336,0.8944570379965457,0.9082064982728842,0.8923251295336787,0.8513532135376474,0.9175945320251351,0.9122753830889648,0.8555423878293462,0.9054541946863632,0.8192178370631683,0.8961525741373608,0.9183017357949057,0.8950934128101112,0.9024753704776887,0.901123161409609,0.9177912078814472,0.8876882039586698,0.027951566115224567,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,10.217942774295807,0.12329837298783958,0.036570847034454346,0.0006265571394406554,0.5,8,500,0.035,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.893161701208981,0.9125107944732297,0.8740284974093264,0.862127590673575,0.831471286701209,0.8996923575129534,0.903821243523316,0.8864961139896373,0.8530206151471723,0.9215356631021938,0.9093539852276485,0.8525245287178921,0.9055782162936832,0.8337972660125674,0.882344835189064,0.9183431299500511,0.8985291276871705,0.9090570411457902,0.894638077103513,0.9058144989927422,0.8873846834274037,0.026691345230154245,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,13.150852334499358,0.28419667140489385,0.046466052532196045,0.005940580840387123,0.5,10,500,0.03,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.8883041882556131,0.904927677029361,0.872355354058722,0.8480138169257341,0.8442357512953367,0.8881422711571676,0.9054943868739206,0.8969667530224524,0.8609717781942453,0.9265792084665418,0.9228861206041231,0.8486936390695624,0.9006035718222909,0.8215191268878844,0.877411531253445,0.9231448519469051,0.9003780666169936,0.9065871898887877,0.8994397991003671,0.90973314567983,0.8873100845998687,0.02866247103945958,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,11.563013315200806,0.05072768750276695,0.03995466232299805,0.0004552725534064878,0.5,9,500,0.035,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.8949697754749567,0.9015004317789291,0.8785351899827288,0.8721799438687392,0.8361129101899827,0.8925410189982729,0.9013924870466322,0.8893026770293609,0.8511740712159629,0.9246224231066036,0.9112280895160401,0.8571822290816888,0.9014441627163489,0.8296907727924154,0.8925421673464888,0.9174324585368546,0.8988878770317631,0.8925407732428181,0.8963766316196153,0.9063112288544857,0.8872918403270961,0.025153207843079284,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,28.729919242858887,0.298781034509119,0.11459267139434814,0.007243400762706622,0.45,9,1500,0.035,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1500, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.8969127806563039,0.9116202504317789,0.8749730138169256,0.8469613557858375,0.8404846718480138,0.8922576640759932,0.899152633851468,0.8910162996545768,0.8520835630029765,0.9217837063168339,0.9123442839819205,0.8596902215852716,0.9079346268327637,0.8196174622423108,0.8861481644802116,0.9230896597400448,0.9002400860998427,0.9028617159257113,0.8967353809642079,0.9095123768523885,0.8872623971440888,0.028225501575561203,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15,28.635007154941558,0.3142620006630199,0.1216317892074585,0.014427160113724967,0.45,9,1500,0.025,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1500, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.8876835060449051,0.9055078799654577,0.8792098445595855,0.8596043825561313,0.8288941062176167,0.8932696459412781,0.9037942573402419,0.8900717832469777,0.8517390585381986,0.9262898247161284,0.920598610957998,0.859469738727814,0.9046962848638518,0.8195485613493552,0.8889868812699813,0.9097745398349752,0.8983635510665894,0.9022959958053923,0.9029996964428623,0.9111681430582003,0.8871898814038981,0.02839360516718731,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,24.528966760635377,0.5916857181317803,0.09813051223754883,0.02441231778625972,0.5,10,1000,0.035,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.884337219343696,0.9062230138169257,0.8745142487046632,0.850847366148532,0.8424681563039724,0.8844721502590673,0.9031465889464594,0.8956714162348878,0.8550049608642928,0.9230514827472165,0.9201576452430823,0.8527174512181678,0.9017473266453534,0.8162688788446698,0.8889593209127991,0.921295913017082,0.8976322543256892,0.9004332588238539,0.9123823716091288,0.9125755443331401,0.8871853042965454,0.028942409687661205,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,13.833287489414214,0.25657915895851924,0.04432069063186646,0.0013766523013249983,0.55,10,500,0.035,1,0.95,"{'colsample_bytree': 0.55, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.8935664939550951,0.9169365284974094,0.8726117227979274,0.8679566062176166,0.8385416666666666,0.8875215889464594,0.8956309369602764,0.8827990069084629,0.8577058758681513,0.9197993605997135,0.9145077720207253,0.8479495094256422,0.9071215962958881,0.8295529710065043,0.887388380553412,0.9106990092998869,0.9054833457515798,0.8996881640312389,0.8993570107900765,0.9088224742666335,0.8871740640682799,0.026041516703290583,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,8.959874272346497,0.09821291045035008,0.04125645160675049,0.00539967018196323,0.45,8,500,0.03,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.900070164075993,0.9094343696027634,0.8801003886010362,0.8597528065630397,0.8107863773747841,0.8959682642487047,0.9083819084628669,0.8891407599309155,0.8651747326645353,0.9212324991731893,0.9202127659574467,0.8482113328188734,0.9008102745011575,0.8354371072649102,0.8773564105390806,0.9124927560228496,0.9080221872671579,0.8968457653779286,0.8804260838369622,0.9225929298783012,0.8871146743847622,0.02959308490901315,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,28.518330907821657,0.17371674967274883,0.11937137842178344,0.010534221106188854,0.45,9,1500,0.03,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.8932156735751295,0.903915695164076,0.8725442573402418,0.8538023531951641,0.8342913428324698,0.8879398747841106,0.90413158462867,0.888182750431779,0.8507331055010473,0.9262760445375373,0.9181181788115974,0.8491208246058869,0.9041312975416161,0.8214364458163379,0.8971171866387389,0.9182879377431906,0.8976322543256893,0.9053315671827138,0.9060352678201838,0.909457184645528,0.8870752766119097,0.029120192703183063,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,30.563481545448305,0.46382647008842026,0.1354809045791626,0.023549599147529854,0.45,10,1500,0.03,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.8908139032815199,0.9045768566493956,0.8756341753022452,0.8484590889464594,0.8418339810017271,0.8942951208981003,0.9045093911917098,0.8939982728842831,0.8516150369308786,0.9185591445265131,0.9120686804100983,0.8531446367544923,0.9058676000440965,0.8165720427736743,0.8962490353874987,0.9184259182603417,0.8964042277230455,0.9002952783067031,0.9007644120650165,0.9166873637442393,0.8870301890026396,0.028402713576951222,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,10.208219861984253,0.07455839627209784,0.0366141676902771,0.0009190556482585704,0.5,8,500,0.03,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.888088298791019,0.9104868307426597,0.8723283678756476,0.8591591105354058,0.8354652417962004,0.8833387305699483,0.8997463298791019,0.8905170552677029,0.852634770146621,0.9291974423988536,0.9129092713041561,0.8508709072869584,0.9033458273619226,0.837090728695844,0.8848252673354647,0.9235863896017883,0.9062560366476253,0.8970941303088005,0.88856693434887,0.9140657339183706,0.8869694304634343,0.027050061514031176,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,10.229444444179535,0.08057070802492915,0.03702331781387329,0.0010444322732847298,0.5,8,500,0.025,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.8865770725388601,0.9041450777202072,0.8769430051813472,0.8596988341968912,0.831174438687392,0.8975874352331606,0.9007718048359241,0.8862127590673575,0.862721860875317,0.9218663873883806,0.9182146400617353,0.8436225333480322,0.9014166023591665,0.8357127108367325,0.8837228530481754,0.9162182299859261,0.9015233049093467,0.903524022408036,0.8929547147942711,0.9137621767806385,0.8869096342675324,0.026607443675201826,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,21.517502772808076,0.17031744842111246,0.08221722841262817,0.0033451206527972195,0.45,10,1000,0.035,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.035, 'silent': 1, 'subsample': 0.95}",0.8985184585492227,0.9050626079447324,0.8706012521588946,0.850644969775475,0.8325507340241797,0.8905980138169257,0.8998003022452503,0.8944570379965457,0.8496444713923493,0.9203781281005403,0.9133226766618895,0.86127494212325,0.9063774666519678,0.8155109690221585,0.8836126116194465,0.9250489830835886,0.9009299886855976,0.9013163341336203,0.9015922951679223,0.9126307365400006,0.8866839214678583,0.02943044101948072,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,26.044743752479555,0.19029435210445278,0.14230333566665648,0.03106229502617784,0.45,8,1500,0.025,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 1500, 'reg_alpha': 0.025, 'silent': 1, 'subsample': 0.95}",0.8927973877374784,0.907464378238342,0.8760929404145078,0.8470962867012091,0.8346826424870467,0.8813957253886011,0.905642810880829,0.8907599309153713,0.8549911806857016,0.9230239223900343,0.9209982361371404,0.8575129533678757,0.9091886230845552,0.8222908168889869,0.8845496637636424,0.9164389988133677,0.9011783536164694,0.9025029665811188,0.8940447608797638,0.9096503573695395,0.8866061296178512,0.028456938425646852,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
