,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,param_reg_alpha,param_silent,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,mean_train_score,std_train_score
163,11.896239519119263,0.20477967487362592,0.041886401176452634,0.0011717409975754776,0.5,9,500,0.03,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.8933506044905009,0.9028767271157168,0.8826640759930915,0.8557048791018996,0.8422927461139896,0.8883041882556131,0.9104868307426598,0.8775906735751294,0.8512016315731452,0.9255594752507993,0.8998732223569618,0.8538474258626393,0.8922390034174843,0.842024032631463,0.8747381766067688,0.917073709192262,0.9015371029610619,0.90407594447664,0.9002952783067031,0.9031376769600132,0.8859356936883253,0.024481854027762324,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
354,15.114072978496552,0.07331210384001778,0.04162285327911377,0.0006340946612688355,0.7,9,500,0.03,1,0.8,"{'colsample_bytree': 0.7, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.8}",0.8870088514680483,0.8963190846286702,0.8780224525043178,0.8587003454231433,0.8352493523316062,0.8944300518134716,0.9021211139896373,0.878751079447323,0.8632730680189614,0.9185867048836953,0.9209017748870025,0.846984896924264,0.8989912909271304,0.8180327417043324,0.8889868812699813,0.9121064105748269,0.9037447912354776,0.8953555757926981,0.9108369898170379,0.910009106714132,0.8859109100692691,0.02762948235002841,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,14.168566465377808,0.3839222355688425,0.05061395168304443,0.004442555501627946,0.5,5,1000,0.01,1,0.8,"{'colsample_bytree': 0.5, 'max_depth': 5, 'n_estimators': 1000, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.8}",0.8866040587219344,0.9134283246977547,0.8657437392055268,0.8535729706390327,0.8208252374784111,0.9009067357512953,0.8943221070811744,0.8902471934369603,0.846736853709624,0.9202954470289936,0.9166850402381216,0.8550325212214751,0.9090508212986441,0.8332873994046963,0.8784312644691876,0.9080773794740183,0.90689074702652,0.9136241962634876,0.8864696304881751,0.9175980351574359,0.8858814330077297,0.029533401083783557,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998486151656,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999924307582,3.299355974671085e-08
114,18.067216432094575,0.669746953776184,0.08412431478500366,0.020401810071346886,0.5,7,500,0.03,1,0.8,"{'colsample_bytree': 0.5, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.8}",0.8811528497409326,0.9081390328151987,0.8697916666666666,0.8598877374784111,0.822754749568221,0.8978572970639033,0.9069246545768567,0.8924060880829016,0.8574853930106934,0.9271304156101863,0.9084996141549995,0.8554459265792084,0.901471723073531,0.8235310329621871,0.8853213537647447,0.8997709523415294,0.904517482131523,0.9111129508513398,0.8889808759003229,0.9139277534012198,0.8857971266145851,0.028388128272119124,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
179,23.086153733730317,0.3704539289977287,0.08044621944427491,0.0037531695436305115,0.5,9,1000,0.05,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8818679835924007,0.9103518998272885,0.8734617875647668,0.8464621113989637,0.8357351036269429,0.8858349525043178,0.9045228842832469,0.8869278929188256,0.8500027560357183,0.9266894498952707,0.9219215081027451,0.8420791533458274,0.9077003637967148,0.8155109690221585,0.8847977069782825,0.9187846676049342,0.9044346938212324,0.896183458895604,0.9065871898887877,0.9162458260893561,0.8857944674942807,0.0313595287504516,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
123,35.98564341068268,0.8839985454232708,0.169148588180542,0.0582208091131244,0.5,7,1000,0.01,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.8913266407599308,0.9120790155440415,0.875809585492228,0.8462327288428325,0.8260470639032815,0.8943490932642487,0.90239097582038,0.8908678756476683,0.8512291919303274,0.9172775879175394,0.9200474038143535,0.8431540072759344,0.9030702237901004,0.8407011354867159,0.8768465439312093,0.918481110467202,0.8965836023953417,0.9010127769958881,0.9024477743742584,0.9045726743383835,0.8857177334958214,0.028256267729202655,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
183,41.919583928585055,1.1450525613613463,0.20112677812576293,0.06668357202254462,0.5,9,2000,0.01,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 2000, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.883014896373057,0.9110670336787565,0.878454231433506,0.8561636442141624,0.8363153065630398,0.881692573402418,0.9019187176165803,0.8898289075993091,0.8502370190717672,0.9196339984566201,0.9141908279131298,0.8475912247822732,0.9061569837945099,0.8109221695513174,0.883543710726491,0.9224273532577201,0.9059248834064629,0.8973424952396722,0.9047382509589645,0.9088086762149185,0.8854890448780066,0.029821359517839475,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
161,12.991693103313446,0.3165029542745466,0.043248879909515384,0.0015644245967408176,0.5,9,500,0.03,1,0.6,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.6}",0.8818814766839378,0.9050626079447324,0.8567573402417962,0.8622085492227979,0.8442087651122625,0.894079231433506,0.9094478626943006,0.8869009067357512,0.878844669826921,0.9225829566751185,0.9022709734318157,0.8455241979936059,0.9033733877191049,0.8096406129423438,0.8830614044758021,0.914948809228137,0.909333002180092,0.9004884510307145,0.8949416342412452,0.9042691172006513,0.8854827580126458,0.02792686573953958,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
130,19.606707203388215,0.3741304523780783,0.07554936408996582,0.009731096935926544,0.5,7,1000,0.05,1,0.8,"{'colsample_bytree': 0.5, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.8}",0.885241256476684,0.9042800086355786,0.8656492875647669,0.856946243523316,0.823753238341969,0.8835816062176167,0.9067357512953368,0.8858079663212435,0.8598004630140006,0.9275438209679198,0.9239334141770478,0.8576507551537867,0.9113658913019513,0.8149322015213318,0.8868096130525852,0.9055385379584403,0.9000331153241162,0.9004056627204239,0.896900957584789,0.9117476612302342,0.8854231717588568,0.02984670902922888,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
175,22.942597234249114,0.5110216106991476,0.08267445564270019,0.005931419232511064,0.5,9,1000,0.03,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.03, 'silent': 1, 'subsample': 0.95}",0.896103195164076,0.9037402849740932,0.8841483160621763,0.8519537996545767,0.8415911053540587,0.884431670984456,0.9068841753022452,0.8815711355785838,0.8512705324661007,0.9201025245287179,0.9042553191489361,0.8500440965714915,0.8955324661007606,0.8308069672582956,0.8793131958990188,0.9203024532935951,0.8992742224797858,0.9011783536164694,0.9027789276154207,0.9019234484090846,0.8853523064314224,0.02578430590097715,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
