,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,param_reg_alpha,param_silent,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,mean_train_score,std_train_score
15,15.079073929786682,0.08860607965130128,0.06312644481658936,0.008465665819457163,0.45,9,750,0.045,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.899854274611399,0.9013385146804836,0.875701640759931,0.8609806778929188,0.8337651122625216,0.9007448186528497,0.9032950129533679,0.8953071027633852,0.8559971337228531,0.9277643038253776,0.924567302392239,0.863328188733326,0.9001901664645574,0.829511630470731,0.8957391687796274,0.9199437039490025,0.8886773187625907,0.9052073847172779,0.8994397991003671,0.9124375638159892,0.8896819851309145,0.027166506230831555,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,16.718367099761963,0.15205560601142992,0.06742186546325683,0.008270456537115039,0.45,10,750,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8978168177892919,0.8989367443868739,0.8755127374784111,0.8662834628670121,0.835330310880829,0.8942681347150259,0.9029846718480138,0.9047117875647668,0.8507331055010473,0.9221971116745673,0.9187107264910154,0.8539025465770037,0.913377797376254,0.8238755374269651,0.8897585712710837,0.9124927560228495,0.9041587327869305,0.9038689737009135,0.9071667080608218,0.9118856417473853,0.8893905913102628,0.027924542411749406,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,17.843207633495332,1.1955389840183654,0.0750313639640808,0.03337230540620731,0.45,10,750,0.045,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.8974794905008635,0.9053324697754749,0.8803432642487046,0.84760902417962,0.836139896373057,0.8975739421416236,0.9017433074265976,0.8917584196891192,0.8595248594421784,0.9236302502480432,0.9160787123801125,0.862005291588579,0.9130746334472494,0.8234207915334582,0.8868371734097674,0.9171013052956922,0.8988878770317632,0.9031100808565832,0.9078842067500069,0.9170461130888319,0.8893196532280969,0.02811387943302303,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,15.5285480260849,0.3358072591790634,0.06639691591262817,0.013953050118746781,0.45,9,750,0.055,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.055, 'silent': 1, 'subsample': 0.95}",0.896710384283247,0.9062230138169257,0.875404792746114,0.8540587219343695,0.840808506044905,0.8992875647668394,0.9084358808290155,0.8890058290155441,0.8433744901333922,0.9234648881049499,0.9241538970345056,0.8599658251570941,0.9060605225443722,0.8304486826149268,0.8927350898467644,0.9136379943152028,0.8974528796533929,0.9048072412175401,0.9040759444766399,0.9146452520904049,0.8892297885914972,0.0278048250213126,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,5.222373914718628,0.04188224126969393,0.021253013610839845,0.00022832390713496838,0.45,9,250,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 250, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.899746329879102,0.9119170984455959,0.888196243523316,0.8720045336787565,0.8313633419689118,0.9038482297063903,0.9024449481865284,0.891839378238342,0.8535993826479992,0.9248980266784257,0.9167126005953037,0.8500716569286738,0.894609194135156,0.8357953919082791,0.8841638187630911,0.90410354058007,0.8935894251731656,0.9111129508513398,0.883765212352016,0.9287468609432348,0.8891210772995897,0.02712704143698527,15,0.999999318011321,0.9999934074427698,0.9999994695643608,0.9999987875756818,0.9999990906817614,0.9999970447157244,0.9999974993748437,0.9999985602461221,0.9999978049199012,0.9999973507653979,0.9999983347668215,0.9999945501459615,0.99999810768957,0.9999977292274839,0.9999991673834108,0.9999983348803808,0.9999969725097834,0.9999987133166579,0.9999962913244846,0.9999992431274459,0.9999977888834941,1.5402328548209425e-06
47,7.704155325889587,0.46059145887555936,0.029079413414001463,0.010185575198740334,0.5,10,250,0.055,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 250, 'reg_alpha': 0.055, 'silent': 1, 'subsample': 0.95}",0.8888169257340242,0.9022020725388601,0.8841753022452504,0.8642594991364422,0.8383527633851467,0.8866850172711571,0.9139410621761658,0.8890867875647669,0.8639069562341528,0.9215907838165582,0.9104839598721199,0.8461305258516151,0.908692536655275,0.8405357733436225,0.8942233491346048,0.9126031404365704,0.8902502966581118,0.9130722741948837,0.9029445042360019,0.9097883378866904,0.8890792560015458,0.025022350132134455,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,17.28945126533508,0.7967485812096062,0.07372785806655884,0.02311515440949324,0.45,10,750,0.055,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.055, 'silent': 1, 'subsample': 0.95}",0.8984240069084628,0.8990581822107081,0.875107944732297,0.856622409326425,0.8380559153713298,0.8866445379965457,0.9061285621761658,0.8930807426597581,0.8588634108698049,0.921315180244736,0.9151692205930989,0.853337559254768,0.9089405798699152,0.8245783265351119,0.889675890199537,0.9158180864861881,0.9030548886497226,0.9102436735932887,0.9099539145072716,0.9174876507437151,0.8890676166395733,0.027764517071837216,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,10.210652887821198,0.09522993783079581,0.04052174091339111,0.0011256909024496289,0.45,9,500,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.898235103626943,0.9111075129533679,0.8845666018998273,0.8637062823834197,0.8376781088082902,0.8949158031088082,0.8986938687392055,0.8951316925734025,0.8559695733656708,0.9243743798919635,0.919027670598611,0.8494377687134826,0.8954497850292139,0.8373938926248483,0.8898688126998126,0.9083533405083203,0.8944449043795016,0.9059524795098932,0.8940585589314789,0.9229240831194635,0.8890578645318873,0.025900606555538486,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,9.014154291152954,0.13049257796129596,0.0390320897102356,0.005774301959755097,0.45,8,500,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8929997841105355,0.908786701208981,0.8833387305699482,0.8615338946459412,0.8317411485319516,0.901689335060449,0.9125917530224525,0.8837030440414507,0.8550600815786572,0.9291285415058979,0.9122202623746004,0.8544537537206481,0.9099051923712932,0.8418862308455518,0.8866580310880829,0.91114054695477,0.8987636945663272,0.9000469133758313,0.8939205784143278,0.907194304164252,0.8888319492154163,0.02592305267105464,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,13.438471364974976,0.06378818086320115,0.055092692375183105,0.002008663703102118,0.45,8,750,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8938633419689119,0.910810664939551,0.8788320379965459,0.8604544473229706,0.8310395077720207,0.8945919689119171,0.9098931347150259,0.8861722797927462,0.8558868922941241,0.9271855363245508,0.914590453092272,0.8556112887223019,0.909395325763422,0.8329291147613274,0.8882978723404255,0.9181223611226095,0.9011783536164694,0.8996053757209482,0.8988878770317632,0.9072494963711124,0.8887222015299644,0.02709013859454592,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,8.977206122875213,0.0862896718310691,0.037451541423797606,0.0010658923456815113,0.45,8,500,0.045,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.8930267702936096,0.9099740932642486,0.8833657167530224,0.8569597366148531,0.8214863989637305,0.8946999136442142,0.9156951640759932,0.8918123920552677,0.8560246940800353,0.9356465659794951,0.9205986109579981,0.8457722412082461,0.9085547348693639,0.8292084665417264,0.8894829676992614,0.9105334326793058,0.9029721003394321,0.9003228744101334,0.8835168474211442,0.9243314843944035,0.8886918896027268,0.03080546374175856,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,7.692927193641663,0.4113167702253225,0.028791403770446776,0.01051606513616866,0.5,10,250,0.045,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 250, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.895199158031088,0.9121869602763385,0.8800464162348877,0.8628562176165804,0.8352763385146804,0.8966968911917098,0.9049276770293609,0.8870088514680484,0.8555010472935729,0.9250633888215192,0.9093539852276487,0.8486660787123802,0.9102634770146621,0.827472164039246,0.889069562341528,0.9092916080249469,0.9027099373568453,0.9081049755774485,0.8960730744818831,0.9145624637801143,0.8885090612260506,0.027302626978146245,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998486151656,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999924307582,3.299355974671085e-08
0,4.550890123844146,0.028610131592312345,0.020299696922302247,0.0008948376120032511,0.45,8,250,0.045,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 250, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.8970746977547496,0.911228950777202,0.8828799654576857,0.8644753886010362,0.8155224525043178,0.8988018134715026,0.9155602331606217,0.8811528497409328,0.8617296880167568,0.9332763752618234,0.9219490684599272,0.8470124572814464,0.9096847095138354,0.8267280343953257,0.8812699812589572,0.9055661340618706,0.9031652730634434,0.9043243094075116,0.8828821370422497,0.9223721610508596,0.8883257161379385,0.031010992187437816,23,0.9999505179325134,0.9999501390499139,0.9999637030469739,0.9999384694658513,0.999966961437329,0.9999482446369168,0.9999693862859654,0.9999721900172013,0.9999623808686506,0.9999297574368368,0.9999155272624028,0.9999632891776572,0.9999631377928226,0.9999450473051114,0.9999721451904698,0.9999515601565333,0.99995458764675,0.9998987682958802,0.9999484569790612,0.9999372552652596,0.9999500762625051,1.8585520253492494e-05
50,15.15870168209076,0.6556768626829497,0.053595888614654544,0.01645576543877485,0.5,10,500,0.055,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.055, 'silent': 1, 'subsample': 0.95}",0.8842022884283247,0.8944840241796199,0.8820164075993092,0.8644214162348878,0.8438849309153714,0.879466213298791,0.9113234024179621,0.8927569084628669,0.8621706537316725,0.9248429059640613,0.909877632014111,0.8480597508543711,0.9072593980817991,0.83036600154338,0.8923768052033955,0.9169081325716809,0.8955211524132792,0.902820321770566,0.9098159339901206,0.9124651599194193,0.8882428325654135,0.02571770351993729,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,13.424169170856477,0.13032290526257617,0.056052541732788085,0.003349682138211647,0.45,8,750,0.045,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.8950507340241796,0.9083549222797928,0.8811528497409326,0.8534920120898101,0.8249406303972366,0.8869413860103627,0.9156142055267703,0.8884661053540587,0.8499889758571271,0.9293628045419469,0.9228585602469409,0.8516150369308786,0.9070664755815234,0.8261906074302723,0.8895380884136258,0.918039572812319,0.9018682562022242,0.8992190302729255,0.8890636642106136,0.9216270662582444,0.8880140115546938,0.03055907323145172,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,15.42466880083084,0.3317377025969863,0.06473731994628906,0.014007003692595082,0.45,9,750,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8940522452504318,0.9098661485319516,0.8801813471502591,0.8558398100172712,0.8393782383419689,0.8896804835924006,0.9000836571675302,0.8946729274611399,0.8548947194355639,0.9238231727483188,0.920708852386727,0.8509122478227318,0.8954773453863962,0.8282576342189395,0.891605115202293,0.9099263184038414,0.8958661037061567,0.9049038275795458,0.897452879653393,0.9195297623975495,0.887847859917105,0.026964593858404485,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,4.582289147377014,0.06887874048978207,0.022266316413879394,0.008031554948052935,0.45,8,250,0.05,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 250, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8976953799654577,0.9032275474956822,0.8816925734024179,0.8655818221070812,0.8248326856649395,0.9062769861830743,0.9123758635578584,0.8779684801381692,0.8580641605115203,0.927461139896373,0.9154999448792857,0.8517528387167898,0.9030426634329181,0.8381104619115863,0.8807187741153125,0.9041311366835003,0.8989154731351934,0.9077186301294258,0.8909126031404366,0.9093468002318073,0.8877599091909256,0.026845072107662543,27,0.9999690831798859,0.999956201171505,0.9999640819295732,0.9999314980260217,0.9999624148461358,0.9999405912084082,0.9999684769677267,0.9999511241446725,0.9999552657814338,0.9999511783909049,0.9999445931506084,0.9999498159273953,0.9999833476682156,0.999966241181928,0.9999675279530204,0.9999488354153383,0.9999411153152858,0.9999568582644125,0.9999530739016417,0.9999181820768945,0.9999539753250503,1.4323256470514229e-05
46,7.775710988044739,0.5534096240907527,0.0290907621383667,0.009184678541768503,0.5,10,250,0.05,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 250, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8937284110535406,0.9074104058721933,0.8793177892918826,0.8624514248704662,0.8320919689119171,0.8952396373056994,0.9039291882556131,0.888196243523316,0.8625564987322236,0.9264138463234484,0.9119722191599603,0.8496031308565758,0.8963454966376364,0.8319645022599493,0.8908609855583728,0.9039103678560587,0.9007368159615863,0.9061180561304745,0.8992190302729255,0.9127135248502911,0.8877314358512676,0.025922482178588276,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,15.124717140197754,0.7103655133501575,0.054473590850830075,0.017234515031503302,0.5,10,500,0.045,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.045, 'silent': 1, 'subsample': 0.95}",0.8917044473229706,0.9072215025906735,0.8768890328151986,0.8566493955094993,0.8343857944732297,0.890840889464594,0.9075048575129534,0.8910297927461139,0.8531584169330834,0.920598610957998,0.9137636423768052,0.8446973872781391,0.909161062727373,0.8244267445706096,0.8914121927020174,0.9127687170571516,0.9082981483014598,0.9018130639953639,0.9072770924745427,0.9102022794381432,0.8876811683918218,0.02842295573556905,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,13.483502209186554,0.8262010932460886,0.05125086307525635,0.018795325093975676,0.5,9,500,0.05,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.05, 'silent': 1, 'subsample': 0.95}",0.8871167962003453,0.910918609671848,0.8803432642487047,0.8491742227979275,0.8316601899827288,0.8925410189982729,0.9065198618307426,0.8895725388601037,0.8520560026457943,0.929748649542498,0.920350567743358,0.8412661228089516,0.9050545695072207,0.8307794069011135,0.8781556608973653,0.9169357286751111,0.904931423682976,0.899715760134669,0.8975080718602534,0.9219858156028369,0.8873072420891263,0.030047812074791173,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
