,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,param_reg_alpha,param_silent,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,mean_train_score,std_train_score
23,21.52472150325775,0.18337995436769536,0.08581783771514892,0.011784132472583187,0.45,10,1000,0.015,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8946189550949915,0.898653389464594,0.8770914291882557,0.8605084196891191,0.8357890759930916,0.8965619602763385,0.9082739637305699,0.8913806131260794,0.8548533788997905,0.9261658031088082,0.9152794620218277,0.8577885569396979,0.9119722191599603,0.8167925256311322,0.8916740160952487,0.9185087065706323,0.9015646990644921,0.9033584457874549,0.9022132074951016,0.918039572812319,0.8890453880789405,0.028772465117262717,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,10.124922823905944,0.06840620258214745,0.04020264148712158,0.0012899323588211498,0.45,9,500,0.01,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.9047117875647668,0.9119710708117444,0.8728411053540587,0.8612910189982729,0.8232674870466321,0.8978033246977547,0.9065738341968912,0.880275798791019,0.8639069562341528,0.9300242531143204,0.9131848748759783,0.8599107044427297,0.9117241759453203,0.8355473486936391,0.8853351339433359,0.9070287275436708,0.9002952783067032,0.9031652730634435,0.8954935563098492,0.9161906338824958,0.8890191504330278,0.027527867050810853,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,21.377468955516814,0.13961971390309014,0.08542152643203735,0.008283946924042353,0.45,10,1000,0.005,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.005, 'silent': 1, 'subsample': 0.95}",0.8963460708117444,0.9026338514680484,0.8785216968911918,0.8555969343696028,0.8402957685664939,0.8934045768566494,0.905534866148532,0.897533462867012,0.8510776099658252,0.9217010252452873,0.9189174291698821,0.8452761547789659,0.9116139345165913,0.8271000992172858,0.890640502700915,0.9163838066065072,0.8971493225156607,0.8988464828766178,0.9083533405083203,0.9185776968292076,0.88876694445048,0.028305654091116635,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,19.795778656005858,0.07974722976963203,0.0782936692237854,0.0063349893301678575,0.45,9,1000,0.015,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8980731865284974,0.9099201208981001,0.8702099525043177,0.8617497841105354,0.8350334628670121,0.8910702720207253,0.9082739637305699,0.8897614421416236,0.8503886010362695,0.9273784588248264,0.9225553963179364,0.8499062947855803,0.9060880829015545,0.8219738727813913,0.8876364237680521,0.9168529403648206,0.9006540276512958,0.9056627204238761,0.9054281535447195,0.9165769793305186,0.8887507120297489,0.02960337226548516,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,11.506702768802644,0.04912064307193994,0.04019042253494263,0.0013562828279037585,0.5,9,500,0.01,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.8890598013816926,0.9105947754749568,0.8853357081174439,0.8604814335060449,0.8338730569948186,0.8907869170984456,0.9047657599309155,0.8979382556131259,0.8549222797927462,0.9242641384632345,0.9100429941572042,0.8551978833645685,0.9075625620108038,0.8299801565428288,0.8848803880498292,0.9183155338466208,0.9056213262687308,0.901537102961062,0.9021442172365262,0.9077738223362861,0.8887460427500203,0.026754867063807662,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,17.627114915847777,0.0957304700106656,0.08163750171661377,0.014210361355336987,0.45,8,1000,0.01,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.8977763385146805,0.9113773747841105,0.8748245898100173,0.8553945379965459,0.8312553972366149,0.8872382340241797,0.9009067357512953,0.8927164291882557,0.8560384742586263,0.9246499834637858,0.9223900341748429,0.8529241538970346,0.9065428287950612,0.8272654613603793,0.8924594862749421,0.9202472610867346,0.9052625769241383,0.9019234484090847,0.8973148991362421,0.9088914645252091,0.8883609968967389,0.028435582310460755,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,11.510711574554444,0.06266548780934042,0.04004065990447998,0.0008367504264664097,0.5,9,500,0.015,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8916504749568221,0.9058182210708118,0.8936069732297064,0.8662294905008635,0.8237532383419689,0.8845261226252158,0.903713298791019,0.8925814982728842,0.8691985448131408,0.925890199536986,0.91505897916437,0.8605445926579208,0.9007275934296108,0.8284367765406239,0.8825928784037042,0.9189226481220852,0.8979220134117062,0.9013163341336203,0.8900295278306702,0.9133758313326159,0.8882871581640845,0.0265874759729334,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,26.02499496936798,0.12626582042913617,0.11633093357086181,0.019935175288355138,0.45,8,1500,0.01,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 1500, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.8970477115716754,0.9129155872193437,0.87123542746114,0.8557588514680484,0.8334412780656304,0.8864151554404145,0.8979112694300518,0.8928648531951641,0.8534753610406791,0.9255732554293904,0.9234097673905853,0.8541505897916436,0.9074798809392569,0.8231176276044537,0.8923354646676221,0.9204956260176064,0.9047106548555344,0.9013715263404807,0.8990810497557744,0.9096227612661092,0.888111403769527,0.029017470918584032,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,19.709850597381593,0.17234709086916447,0.0804713487625122,0.00861664726417373,0.45,9,1000,0.005,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.005, 'silent': 1, 'subsample': 0.95}",0.8954285405872194,0.9100955310880829,0.8792368307426597,0.8607243091537133,0.8404846718480139,0.8979922279792746,0.9017163212435233,0.8882367227979274,0.8496031308565759,0.9256697166795282,0.9180906184544151,0.8604205710506008,0.9052888325432698,0.8138849079484071,0.8899514937713593,0.9156663079173221,0.8961696608438888,0.8995225874106577,0.9006540276512957,0.909443386593813,0.887907227275855,0.028151108305391002,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,19.75643398761749,0.17342210993713514,0.08258949518203736,0.013197134401617867,0.45,9,1000,0.01,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.8988692789291883,0.9098661485319517,0.8727601468048358,0.860279037132988,0.8273963730569948,0.8908408894645942,0.9019052245250432,0.8837974956822107,0.8561900562231287,0.9254767941792525,0.9185040238121486,0.8572373497960534,0.9125785470179694,0.8246610076066586,0.8830338441186197,0.9151695780555785,0.9032894555288794,0.9017578717885035,0.9019924386676601,0.9119132378508155,0.8878666598429705,0.028594173707539746,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,25.942566299438475,0.11796080918245992,0.12674788236618043,0.02752149683397369,0.45,8,1500,0.005,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 1500, 'reg_alpha': 0.005, 'silent': 1, 'subsample': 0.95}",0.8908543825561314,0.9127131908462867,0.8759849956822107,0.8568113126079447,0.8372058506044905,0.8815036701208981,0.9101629965457685,0.8878049438687392,0.8620879726601257,0.9185867048836953,0.9224727152463897,0.8537096240767281,0.9002315070003307,0.8301317385073311,0.8811046191158638,0.9156387118138919,0.899012059497199,0.9015922951679224,0.8985291276871706,0.9189502442255153,0.8877456469308261,0.02693008659990687,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,30.432949090003966,0.36914833983153017,0.13537522554397582,0.024717767050568964,0.45,10,1500,0.015,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1500, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8936204663212435,0.8989637305699482,0.8742443868739206,0.8572700777202072,0.8356946243523315,0.8930672495682211,0.9067222582037996,0.8893701424870467,0.8531584169330836,0.9269374931099107,0.9180354977400508,0.8553356851504796,0.9104150589791644,0.8134301620549003,0.8914121927020174,0.9177636117780169,0.9006678257030107,0.9012059497198996,0.901951044512515,0.9153075585727295,0.8877194469032416,0.02943825827111084,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15,28.42859591245651,0.16439646654372295,0.11775015592575074,0.00951007478816748,0.45,9,1500,0.005,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1500, 'reg_alpha': 0.005, 'silent': 1, 'subsample': 0.95}",0.8937014248704662,0.9098121761658031,0.8776851252158895,0.8577288428324698,0.8424681563039724,0.8952126511226253,0.9006368739205527,0.8884121329879102,0.8513394333590563,0.9252011906074302,0.9198544813140778,0.858877191048396,0.9048892073641275,0.8125895711608422,0.8922114430603021,0.9154455390898806,0.8970113419985098,0.8975908601705439,0.9028893120291415,0.9101746833347131,0.8876792258520017,0.028314352713790267,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,30.232552576065064,0.19011537753861577,0.13309142589569092,0.021705932013622482,0.45,10,1500,0.005,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 10, 'n_estimators': 1500, 'reg_alpha': 0.005, 'silent': 1, 'subsample': 0.95}",0.8945649827288428,0.9027822754749568,0.8750404792746114,0.8549627590673575,0.8383797495682211,0.8905845207253886,0.9029711787564767,0.8950507340241796,0.8509535883585052,0.9213703009591004,0.9203781281005402,0.8416106272737294,0.9107320030867601,0.8252259949288943,0.8910676882372396,0.9142865027458122,0.8983221569114442,0.8975632640671136,0.9097055495763998,0.9177912078814472,0.887658252550769,0.02886302670147423,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,12.834765589237213,0.055589216485828874,0.04365451335906982,0.0006627423790700535,0.5,10,500,0.01,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.8803162780656304,0.9035783678756477,0.8754587651122626,0.8663374352331605,0.8447215025906736,0.8880343264248705,0.8996923575129534,0.8976144214162348,0.8612198214088854,0.9187796273839709,0.9159409105942012,0.8554183662220263,0.9000110241428729,0.8276099658251571,0.8769016646455738,0.9133206391257555,0.9038551756491984,0.90691834312995,0.8977840328945552,0.9184259182603416,0.8875879536155205,0.02521780756512666,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,8.899022686481477,0.045653788985772645,0.039480960369110106,0.0044391870257764745,0.45,8,500,0.015,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.89448402417962,0.901581390328152,0.8755667098445594,0.8680105785837651,0.8174924438687392,0.8987478411053541,0.9078421848013817,0.8888439119170983,0.8561624958659465,0.9269926138242752,0.9207639731010914,0.8527725719325322,0.8987708080696726,0.8340039686914342,0.8845772241208246,0.9156111157104617,0.9026547451499849,0.9066975743025085,0.8904710654855534,0.9082429560945995,0.8875063518862543,0.02819048081013229,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,28.788372147083283,0.4740941281279648,0.12119057178497314,0.014207549344575025,0.45,9,1500,0.015,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 9, 'n_estimators': 1500, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8975469559585494,0.9091105354058722,0.8675383203799655,0.8573105569948186,0.8340214810017271,0.8897749352331605,0.905548359240069,0.8864421416234888,0.849851174071216,0.9265240877521772,0.922638077389483,0.8505264028221806,0.9042415389703451,0.8183772461691105,0.8885734759122479,0.9171564975025527,0.8998951348069653,0.9044484918729475,0.9059800756133235,0.9135966001600574,0.887445573294196,0.03001180109170555,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,22.276054215431213,0.11380437168742073,0.08009872436523438,0.005907867312093268,0.5,9,1000,0.01,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.01, 'silent': 1, 'subsample': 0.95}",0.886253238341969,0.9098661485319517,0.8809369602763385,0.8569732297063903,0.8380019430051813,0.8844721502590673,0.9050086355785837,0.8941332037996546,0.8494102083563003,0.9201025245287179,0.9133502370190718,0.8538887663984125,0.9082791312975416,0.8142845331275492,0.8850319700143314,0.9232276402571957,0.9075668515605596,0.8984049452217346,0.9074150729916935,0.9080773794740183,0.8872250369310982,0.029165147392274986,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,12.86993100643158,0.10390343185602344,0.044262707233428955,0.0017007539062425016,0.5,10,500,0.005,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.005, 'silent': 1, 'subsample': 0.95}",0.8819894214162349,0.9057237694300518,0.8717886442141624,0.8641245682210708,0.8428459628670121,0.8941332037996546,0.9054674006908463,0.8946999136442142,0.8649266894498953,0.9294730459706758,0.9062258846874656,0.8503748208576783,0.8970345055671921,0.8228282438540403,0.8884081137691545,0.9117752573336645,0.9053867593895744,0.8966525926539173,0.9042001269420759,0.9058558931478875,0.8871881302643113,0.02593220541610939,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,22.31911507844925,0.19976993217184028,0.08029268980026245,0.006659529459143623,0.5,9,1000,0.015,1,0.95,"{'colsample_bytree': 0.5, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8880343264248705,0.9074104058721935,0.8855246113989638,0.8594559585492229,0.8274773316062176,0.8781303972366149,0.9024179620034543,0.8917854058721936,0.8633557490905082,0.9263311652519016,0.916023591665748,0.8550049608642928,0.9045033623635763,0.81738507331055,0.8824275162606108,0.9274222479785854,0.8979634075668516,0.8987498965146122,0.8972597069293815,0.9127963131605817,0.8869635161552863,0.02904223677942328,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,17.68599079847336,0.09898415698158597,0.07523043155670166,0.0066027643935485944,0.45,8,1000,0.015,1,0.95,"{'colsample_bytree': 0.45, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.015, 'silent': 1, 'subsample': 0.95}",0.8933371113989637,0.9065468480138169,0.8695487910189983,0.8651230569948186,0.8240635794473229,0.8914885578583764,0.9055213730569949,0.8873866580310881,0.8510224892514607,0.9264551868592217,0.9245121816778745,0.8508846874655495,0.9011685591445264,0.8228558042112226,0.8833921287619888,0.9221099980682728,0.8986395121008913,0.9044346938212326,0.8994122029969369,0.9073046885779728,0.8867513004915262,0.02971412027121794,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
